word,n_gram_score,pos,frequency,match_count,volume_count,source,wordCount
start,2,NN,1,28561280,2638662,5,145045
start,2,VB,1,28561280,2638662,5,145045
start propagating,10,VBG,1,296,277,5,145045
started studying,10,VBG,1,15152,13653,5,145045
starts,2,VBZ,1,6262586,1602497,5,145045
starts propagating,10,VBG,1,236,179,5,145045
stateblack hole,10,NN,1,1,1,5,145045
stated,2,JJ,1,21528316,2214154,5,145045
stated commonly,10,RB,1,48,48,5,145045
stated principles,10,NNS,1,6507,6115,5,145045
stateenergy,2,NN,1,1,1,5,145045
statenegative,2,JJ,1,1,1,5,145045
statenegative energy,10,NN,1,1,1,5,145045
statesecond,2,NN,1,1,1,5,145045
statevacuum,2,NN,1,1,1,5,145045
statevacuum energy,10,NN,1,1,1,5,145045
static equilibrium,10,NN,1,51245,17792,5,145045
static equilibriumstatistical,10,JJ,1,1,1,5,145045
static picture,10,NN,1,8382,7524,5,145045
statistical average,10,NN,1,14840,10555,5,145045
statistical constraints,10,NNS,1,571,431,5,145045
statistical laws,10,NNS,1,11942,6240,5,145045
statistical mechanical,10,JJ,1,11016,4396,5,145045
statistical physics,10,NNS,1,11868,6366,5,145045
steady source,10,VBP,1,16796,15413,5,145045
step forward,10,NN,1,629369,424900,5,145045
step forward,10,RB,1,629369,424900,5,145045
stopped,2,VBD,1,20045277,2159184,5,145045
stopped working,10,VBG,1,77151,66818,5,145045
straight,2,RB,1,20221509,2319258,5,145045
straight,2,VBD,1,20221509,2319258,5,145045
straight toward,10,NN,1,94492,72711,5,145045
straightforward,2,JJ,1,2575152,951660,5,145045
straightforward,2,RB,1,2575152,951660,5,145045
straightforward consequences,10,NNS,1,586,556,5,145045
strange phenomena,10,NN,1,15644,13319,5,145045
strangeness,2,NN,1,472227,271921,5,145045
stress-energy associated,10,JJ,1,1,1,5,145045
stress-energy entering,10,JJ,1,1,1,5,145045
stress-energy missing,10,JJ,1,1,1,5,145045
stress-energy related,10,JJ,1,1,1,5,145045
stress-energy tensorsPetit,10,JJ,1,1,1,5,145045
stress-energy tensorsgravitational,10,JJ,1,1,1,5,145045
stress-energy tensorsvacuum,10,JJ,1,1,1,5,145045
stressed,2,VBD,1,3579497,967509,5,145045
stretches,2,NNS,1,1640038,766096,5,145045
strictly obeyed,10,VBD,1,9787,9296,5,145045
strictly thermodynamic,10,JJ,1,353,287,5,145045
strikingly,2,RB,1,1309200,674323,5,145045
strikingly simple,10,JJ,1,3464,3313,5,145045
stronger,2,JJR,1,8321294,2070196,5,145045
strongest,2,JJ,1,3849418,1417183,5,145045
strongest,2,JJS,1,3849418,1417183,5,145045
strongest argument,10,NN,1,43194,38738,5,145045
structure arising,10,VBG,1,2911,2647,5,145045
structure corresponding,10,VBG,1,7575,5793,5,145045
structure shared,10,VBN,1,1343,1274,5,145045
structure underlying,10,VBG,1,12755,9358,5,145045
structures,2,NNS,1,15573961,1388777,5,145045
struggled,2,VBD,1,2999104,1081644,5,145045
stubbornness,2,JJ,1,326391,229999,5,145045
studied,2,VBN,1,16808902,2237984,5,145045
study,2,JJ,1,72619464,2794349,5,145045
study,2,VBP,1,72619464,2794349,5,145045
stumbling,2,VBG,1,1048602,632635,5,145045
stumbling block,10,JJ,1,188618,146558,5,145045
style,2,NN,1,27489897,2213915,5,145045
subjected,2,VBD,1,5212712,1353525,5,145045
subjected,2,VBN,1,5212712,1353525,5,145045
subjects,2,NNS,1,21885058,2000445,5,145045
subsequent,2,JJ,1,13828848,1912700,5,145045
subsequent annihilation,10,NN,1,825,778,5,145045
subset,2,NN,1,1775648,257821,5,145045
substance,2,RB,1,14849853,1709066,5,145045
substructure,2,NN,1,171153,69451,5,145045
subsystems forming,10,VBG,1,75,74,5,145045
subtlety,2,JJ,1,653180,375894,5,145045
subtract,2,JJ,1,934044,294918,5,145045
subtracted,2,JJ,1,779803,290947,5,145045
subtraction,2,NN,1,920949,221725,5,145045
succeed,2,VB,1,6309248,1700965,5,145045
successful description,10,NN,1,1309,1184,5,145045
successful venture,10,NN,1,19322,17355,5,145045
successfully achieved,10,VBD,1,21949,20700,5,145045
suffices,2,VBZ,1,722985,302315,5,145045
sufficient mass,10,NN,1,6961,6139,5,145045
sufficiently rapidly,10,JJ,1,9675,7726,5,145045
suggest,2,JJ,1,17364299,2224731,5,145045
sum,2,VBD,1,18731511,2020761,5,145045
summarize,2,NN,1,1603044,649142,5,145045
summarize,2,VB,1,1603044,649142,5,145045
summarize,2,VBP,1,1603044,649142,5,145045
superficial level,10,NN,1,34947,30707,5,145045
superficial viewpoint,10,NN,1,313,308,5,145045
superficially,2,RB,1,585165,362523,5,145045
superfluous,2,JJ,1,1346222,645225,5,145045
superfluous characterization,10,NN,1,1,1,5,145045
superiority,2,NN,1,3742100,1075298,5,145045
superposed,2,JJ,1,151090,52768,5,145045
superposed gas,10,NN,1,1,1,5,145045
superposed negative,10,JJ,1,1,1,5,145045
superposed opposite,10,JJ,1,1,1,5,145045
superposition,2,NN,1,392701,84171,5,145045
suppose,2,JJ,1,17334126,1877454,5,145045
suppose,2,VBD,1,17334126,1877454,5,145045
supposed,2,VBD,1,19061793,2291192,5,145045
supposedly,2,RB,1,2150693,802581,5,145045
suppression,2,NN,1,2637204,693335,5,145045
surface areagravitational,10,JJ,1,1,1,5,145045
surface based,10,VBN,1,3088,2327,5,145045
surface containing,10,VBG,1,8084,6662,5,145045
surface delimited,10,JJ,1,97,89,5,145045
surface delimited,10,VBD,1,97,89,5,145045
surface divided,10,VBD,1,4107,3399,5,145045
surface element,10,NN,1,26827,9057,5,145045
surface enclosing,10,VBG,1,4046,2555,5,145045
surface information,10,NN,1,4840,3086,5,145045
surface smaller,10,JJ,1,363,347,5,145045
surface strengthens,10,VBZ,1,100,100,5,145045
surfacediscrete,2,JJ,1,1,1,5,145045
surfacediscrete symmetry,10,NN,1,1,1,5,145045
surfaces provided,10,VBD,1,1196,1156,5,145045
surmount,2,VBP,1,262518,199830,5,145045
surplus,2,NN,1,4597038,756954,5,145045
surprise,2,VBP,1,11312198,2003285,5,145045
surprised,2,JJ,1,10082185,1836425,5,145045
surprised,2,VBD,1,10082185,1836425,5,145045
surprising,2,JJ,1,6449763,1797718,5,145045
surprising,2,VBG,1,6449763,1797718,5,145045
surrounded,2,VBD,1,8738541,1878523,5,145045
surrounding energy,10,JJ,1,834,724,5,145045
surrounding energy,10,NN,1,834,724,5,145045
surrounding environment,10,JJ,1,57199,41653,5,145045
surrounding higher,10,NN,1,1432,1303,5,145045
surrounding overdense,10,NN,1,1,1,5,145045
surrounding positive,10,VBP,1,292,278,5,145045
surrounding real,10,NN,1,996,914,5,145045
surrounding spherical,10,JJ,1,165,160,5,145045
surrounding vacuum,10,JJ,1,920,746,5,145045
surrounding vacuum,10,NN,1,920,746,5,145045
surrounds,2,NNS,1,1073105,596581,5,145045
surrounds,2,VBZ,1,1073105,596581,5,145045
survive,2,JJ,1,6534318,1658462,5,145045
suspect,2,VBP,1,5816275,1524519,5,145045
suspected,2,VBD,1,6037609,1444195,5,145045
suspended,2,VBD,1,5168798,1384776,5,145045
suspicion,2,NN,1,5204900,1403933,5,145045
symbols,2,NNS,1,6925866,1179040,5,145045
symmetric description,10,NN,1,98,91,5,145045
symmetric region,10,NN,1,408,311,5,145045
symmetrical,2,JJ,1,1703639,492528,5,145045
symmetries,2,VBZ,1,181295,44890,5,145045
symmetriesblack,2,NN,1,1,1,5,145045
symmetriesblack hole,10,NN,1,1,1,5,145045
symmetriesnegative,2,JJ,1,1,1,5,145045
symmetriesnegative energy,10,JJ,1,1,1,5,145045
symmetry,2,VB,1,3025452,545690,5,145045
symmetry Basically,10,RB,1,1,1,5,145045
symmetry illustrates,10,NNS,1,1,1,5,145045
symmetry involved,10,VBD,1,754,665,5,145045
symmetry involved,10,VBN,1,754,665,5,145045
symmetry matter-antimatter,10,NN,1,1,1,5,145045
symmetry occurs,10,NNS,1,1099,1014,5,145045
symmetry operationsthermodynamic,10,JJ,1,1,1,5,145045
symmetry relating,10,VBG,1,258,226,5,145045
symmetry violating,10,VBG,1,70,54,5,145045
symmetry violationconstraint,10,JJ,1,1,1,5,145045
symmetry violationgeneral,10,JJ,1,1,1,5,145045
symmetry violationnegative,10,NN,1,1,1,5,145045
symmetry violations,10,NNS,1,218,148,5,145045
symmetry violationtime,10,NN,1,1,1,5,145045
symmetry violationvacuum,10,NN,1,1,1,5,145045
symmetryconstraint,2,NN,1,1,1,5,145045
symmetrydiscrete,2,JJ,1,1,1,5,145045
symmetrydiscrete symmetry,10,NN,1,1,1,5,145045
symmetrynegative mass,10,NN,1,1,1,5,145045
symmetryvacuum,2,NN,1,1,1,5,145045
symmetryvacuum decay,10,VBD,1,1,1,5,145045
synonym,2,NN,1,676546,274837,5,145045
system appears,10,VBZ,1,52079,45382,5,145045
system contributes,10,NNS,1,6997,6411,5,145045
system contributes,10,VBZ,1,6997,6411,5,145045
system enable,10,JJ,1,1642,1537,5,145045
system formed,10,VBD,1,18174,14081,5,145045
system labels,10,NNS,1,624,502,5,145045
system lacking,10,VBG,1,2090,1969,5,145045
system reaches,10,NNS,1,13821,11645,5,145045
system tied,10,JJ,1,2736,2590,5,145045
systematic rejection,10,NN,1,1271,1231,5,145045
systematically rejected,10,VBN,1,1597,1558,5,145045
systemnegative,2,JJ,1,1,1,5,145045
systemnegative mass,10,NN,1,1,1,5,145045
systems characterized,10,JJ,1,5787,4985,5,145045
systems described,10,VBD,1,38785,27910,5,145045
systems determined,10,VBD,1,1495,1022,5,145045
systems evolving,10,VBG,1,798,745,5,145045
systems exchange,10,VBP,1,1041,919,5,145045
systems involved,10,JJ,1,32034,24935,5,145045
systems involved,10,VBN,1,32034,24935,5,145045
systems occurring,10,VBG,1,861,824,5,145045
systemstime,2,JJ,1,1,1,5,145045
systemstime direction,10,NN,1,1,1,5,145045
systemsvacuum,2,VBD,1,1,1,5,145045
systemsvacuum energy,10,JJ,1,1,1,5,145045
t/E,2,JJ,1,34775313,2104386,5,145045
tables giving,10,VBG,1,10438,8947,5,145045
tackle,2,VBP,1,1383280,591668,5,145045
tackling,2,VBG,1,282284,197501,5,145045
taking inertial,10,JJ,1,1,1,5,145045
tangible,2,JJ,1,2151412,812453,5,145045
task,2,VBP,1,24042795,2430853,5,145045
taxpayers,2,NNS,1,1463565,271424,5,145045
teach,2,VBP,1,12008280,1942029,5,145045
technical aspects,10,NNS,1,162715,116566,5,145045
technical aspects,10,VBZ,1,162715,116566,5,145045
techniques,2,NNS,1,17052079,1347807,5,145045
techniques required,10,JJ,1,19051,16284,5,145045
technological,2,JJ,1,4684876,679610,5,145045
technological constraints,10,NNS,1,7421,5710,5,145045
technology,2,NN,1,16692075,1061659,5,145045
temperature gas,10,NN,1,12115,6402,5,145045
temperature increases,10,VBZ,1,122523,58060,5,145045
temperature merely,10,RB,1,648,636,5,145045
temperature nnblack,10,NN,1,1,1,5,145045
temperature object,10,VBP,1,537,242,5,145045
temperature system,10,NN,1,3261,2132,5,145045
temperature systems,10,VBZ,1,4138,2297,5,145045
temperaturenegative energy,10,NN,1,1,1,5,145045
temperaturequantum,2,JJ,1,1,1,5,145045
temperaturequantum,2,NN,1,1,1,5,145045
temperatures,2,VBZ,1,7178096,590913,5,145045
temperatures nnblack,10,VBP,1,1,1,5,145045
temperaturesecond,2,NN,1,1,1,5,145045
temperaturesecond,2,VBP,1,1,1,5,145045
temporary,2,JJ,1,8929798,1841547,5,145045
tempted,2,VBD,1,2944667,1191840,5,145045
tempting,2,VBG,1,1312411,766137,5,145045
tend,2,VB,1,14976550,2055941,5,145045
tendency observed,10,VBD,1,1618,1548,5,145045
tension,2,NN,1,9207484,1383701,5,145045
tensor associated,10,JJ,1,1186,784,5,145045
tensor associated,10,VBN,1,1186,784,5,145045
tensor averaged,10,VBD,1,55,52,5,145045
tensor considered,10,VBN,1,55,51,5,145045
tensor related,10,VBN,1,159,140,5,145045
tensor replaces,10,NNS,1,1,1,5,145045
tensorgeneral,2,JJ,1,1,1,5,145045
tensorgeneral relativistic,10,JJ,1,1,1,5,145045
tensors figuring,10,VBG,1,1,1,5,145045
tensorsPetit,2,JJ,1,1,1,5,145045
tensorsgravitational,2,JJ,1,1,1,5,145045
tensorsgravitational repulsion,10,NN,1,1,1,5,145045
tensorsnegative,2,JJ,1,1,1,5,145045
tensorsnegative energy,10,NN,1,1,1,5,145045
tensorssecond,2,NN,1,1,1,5,145045
tensorsvacuum decay,10,NN,1,1,1,5,145045
tentative interpretation,10,NN,1,3627,3310,5,145045
tentative solution,10,NN,1,6442,5159,5,145045
tentatively,2,RB,1,759474,450106,5,145045
tentatively proposed,10,JJ,1,4305,4060,5,145045
tenth principle,10,JJ,1,694,599,5,145045
tenth principle,10,NN,1,694,599,5,145045
termsgeneral,2,JJ,1,1,1,5,145045
termsgeneral relativistic,10,JJ,1,1,1,5,145045
termsquantum,2,NN,1,1,1,5,145045
termsquantum gravitation,10,NN,1,1,1,5,145045
territory,2,JJ,1,11965755,1431288,5,145045
territory requires,10,NNS,1,820,799,5,145045
testing,2,VBG,1,11744435,1352477,5,145045
text,2,IN,1,31925172,2046402,5,145045
thank,2,JJ,1,8941845,1919067,5,145045
theinertial,2,JJ,1,1,1,5,145045
theinertial gravitational,10,JJ,1,1,1,5,145045
theorem consists,10,NNS,1,1272,1178,5,145045
theorem discussed,10,VBD,1,1415,1310,5,145045
theorem implies,10,VBZ,1,15185,8782,5,145045
theoremconstraint,2,NN,1,1,1,5,145045
theorems,2,NNS,1,814969,122100,5,145045
theorems dealing,10,VBG,1,699,602,5,145045
theoremsnegative,2,JJ,1,1,1,5,145045
theoremsnegative energy,10,NN,1,1,1,5,145045
theoretical arguments,10,NNS,1,32793,26289,5,145045
theoretical boundary,10,JJ,1,1136,982,5,145045
theoretical consistency,10,NN,1,3776,3340,5,145045
theoretical constraints,10,NNS,1,2086,1679,5,145045
theoretical constructs,10,NNS,1,41405,26130,5,145045
theoretical context,10,JJ,1,16207,12921,5,145045
theoretical context,10,NN,1,16207,12921,5,145045
theoretical derivations,10,NNS,1,1895,1672,5,145045
theoretical justifications,10,NNS,1,4469,4112,5,145045
theoretical limit,10,VBP,1,21650,16537,5,145045
theoretical models,10,NNS,1,116281,64577,5,145045
theoretical perspective,10,JJ,1,74263,44734,5,145045
theoretical problem,10,VBP,1,30817,25511,5,145045
theoretical research,10,NN,1,24534,17439,5,145045
theoretical viewpoint,10,VBP,1,11167,9841,5,145045
theoretically inevitable,10,JJ,1,169,158,5,145045
theoretically meaningful,10,JJ,1,3981,3139,5,145045
theoretically motivated,10,VBN,1,1900,1578,5,145045
theoretically problematic,10,JJ,1,816,769,5,145045
theories actually,10,RB,1,1410,1368,5,145045
theories appear,10,VBP,1,4341,4159,5,145045
theoriesconstraint,2,NN,1,1,1,5,145045
theoriestime,2,JJ,1,1,1,5,145045
theoriestime direction,10,NN,1,1,1,5,145045
theoriesvacuum,2,NN,1,1,1,5,145045
theoriesvacuum energy,10,NN,1,1,1,5,145045
theory,2,IN,1,45553601,2130931,5,145045
theory,2,VBP,1,45553601,2130931,5,145045
theory Einstein,10,JJ,1,473,428,5,145045
theory Einstein,10,NN,1,473,428,5,145045
theory Nevertheless,10,NN,1,1049,1037,5,145045
theory Newtonian,10,JJ,1,1,1,5,145045
theory according,10,VBG,1,12292,10658,5,145045
theory additional,10,JJ,1,95,95,5,145045
theory allowed,10,JJ,1,2545,2454,5,145045
theory allowed,10,VBN,1,2545,2454,5,145045
theory allows,10,NNS,1,15933,14164,5,145045
theory allows,10,VBZ,1,15933,14164,5,145045
theory assumptionsnegative,10,JJ,1,1,1,5,145045
theory based,10,VBD,1,57021,46141,5,145045
theory compatible,10,JJ,1,950,909,5,145045
theory concerning,10,VBG,1,39699,33303,5,145045
theory conjugate,10,JJ,1,1,1,5,145045
theory consequencesgeneral,10,JJ,1,1,1,5,145045
theory constitutes,10,NNS,1,2380,2283,5,145045
theory earlier,10,NN,1,678,671,5,145045
theory earlier,10,RB,1,678,671,5,145045
theory embodied,10,VBN,1,1903,1800,5,145045
theory energy,10,NN,1,266,238,5,145045
theory except,10,IN,1,3717,3612,5,145045
theory forbids,10,NNS,1,571,533,5,145045
theory generalized,10,JJ,1,182,171,5,145045
theory generalized,10,VBD,1,182,171,5,145045
theory geodesicsgeneral,10,JJ,1,1,1,5,145045
theory implies,10,NNS,1,22150,18013,5,145045
theory incorporating,10,VBG,1,1252,1112,5,145045
theory induces,10,NNS,1,126,123,5,145045
theory involving,10,VBG,1,6159,5677,5,145045
theory justificationsgeneral,10,JJ,1,1,1,5,145045
theory mapsgeneral,10,JJ,1,1,1,5,145045
theory observer,10,JJ,1,1,1,5,145045
theory problem',10,NN,1,1,1,5,145045
theory pull-oversgeneral,10,JJ,1,1,1,5,145045
theory reaches,10,NNS,1,746,723,5,145045
theory seenegative,10,JJ,1,1,1,5,145045
theory seethermodynamics,10,NNS,1,1,1,5,145045
theory variational,10,JJ,1,1,1,5,145045
theorygravitational repulsion,10,NN,1,1,1,5,145045
theorygravitational repulsiongeneral,10,JJ,1,1,1,5,145045
theoryspecial,2,JJ,1,1,1,5,145045
theoryspecial relativity,10,NN,1,1,1,5,145045
theorytime,2,NN,1,1,1,5,145045
theorytime direction,10,NN,1,1,1,5,145045
theoryvacuum,2,NN,1,1,1,5,145045
theoryvacuum energy,10,JJ,1,1,1,5,145045
theprinciple,2,NN,1,487,471,5,145045
thereby giving,10,VBG,1,94240,83344,5,145045
thereby neutralizing,10,VBG,1,2286,2194,5,145045
thereby preventing,10,VBG,1,71043,56835,5,145045
thereby raise,10,VBP,1,6829,6478,5,145045
thermal,2,NN,1,4998591,323164,5,145045
thermal energy,10,JJ,1,195292,46072,5,145045
thermal equilibrium,10,JJ,1,114271,27648,5,145045
thermal equilibriumblack,10,NN,1,1,1,5,145045
thermal equilibriumquantum,10,NN,1,1,1,5,145045
thermal radiation,10,NN,1,48309,14564,5,145045
thermal radiation,10,VBP,1,48309,14564,5,145045
thermodynamic arrow,10,VB,1,835,254,5,145045
thermodynamic arrows,10,NNS,1,1,1,5,145045
thermodynamic concept,10,NN,1,1049,883,5,145045
thermodynamic conception,10,NN,1,93,78,5,145045
thermodynamic constraint,10,NN,1,197,146,5,145045
thermodynamic level,10,JJ,1,242,162,5,145045
thermodynamic phenomena,10,NN,1,700,576,5,145045
thermodynamic properties,10,JJ,1,70465,16884,5,145045
thermodynamic relationships,10,NNS,1,2992,2124,5,145045
thermodynamic stability,10,NN,1,12468,6133,5,145045
thermodynamic theory,10,NN,1,7023,3848,5,145045
thermodynamic timediscrete,10,JJ,1,1,1,5,145045
thermodynamic timematter,10,NN,1,1,1,5,145045
thermodynamically favored,10,VBN,1,4185,2793,5,145045
thermodynamics,2,JJ,1,495341,88957,5,145045
thermodynamics according,10,VBG,1,92,89,5,145045
thermodynamics coarse-graining,10,JJ,1,1,1,5,145045
thermodynamics concerning,10,VBG,1,45,45,5,145045
thermodynamics effectively,10,RB,1,1,1,5,145045
thermodynamics energyblack,10,NN,1,1,1,5,145045
thermodynamics energysecond,10,NN,1,1,1,5,145045
thermodynamics entropy,10,VBP,1,105,98,5,145045
thermodynamics entropygravitational,10,JJ,1,1,1,5,145045
thermodynamics entropyvacuum,10,NN,1,1,1,5,145045
thermodynamics fluctuationsmatter,10,NN,1,1,1,5,145045
thermodynamics fluctuationsnegative,10,JJ,1,1,1,5,145045
thermodynamics implies,10,NNS,1,357,347,5,145045
thermodynamics indicates,10,VBZ,1,286,260,5,145045
thermodynamics nnblack,10,VBP,1,1,1,5,145045
thermodynamics smoothness,10,JJ,1,1,1,5,145045
thermodynamics stable,10,JJ,1,1,1,5,145045
thermodynamics static,10,JJ,1,1,1,5,145045
thermodynamics temperaturenegative,10,JJ,1,1,1,5,145045
thermodynamics temperaturesecond,10,NN,1,1,1,5,145045
thermodynamics theory,10,JJ,1,134,118,5,145045
thermodynamics violationnegative,10,JJ,1,1,1,5,145045
thermodynamics violationtime,10,NN,1,1,1,5,145045
thermodynamicsnegative energy,10,NN,1,1,1,5,145045
thermodynamicsquantum,2,NN,1,1,1,5,145045
thermodynamicsquantum gravitation,10,NN,1,1,1,5,145045
thermodynamicsunification,2,NN,1,1,1,5,145045
thermodynamicsunification scalediscrete,10,JJ,1,1,1,5,145045
thinking,2,VBG,1,31691917,2432141,5,145045
thinks,2,VBZ,1,9187597,1810055,5,145045
third potential,10,JJ,1,4831,4595,5,145045
third principle,10,NN,1,40015,31958,5,145045
thoroughly,2,RB,1,9706372,1990376,5,145045
thoroughly explored,10,VBD,1,41188,37026,5,145045
threatened,2,VBN,1,7768230,1665499,5,145045
three-dimensional,2,JJ,1,104448,45666,5,145045
three-dimensional configuration,10,NN,1,3216,2498,5,145045
threshold,2,JJ,1,4664972,1000501,5,145045
throatwormhole,2,NN,1,1,1,5,145045
throatwormhole exotic,10,JJ,1,1,1,5,145045
throw,2,NN,1,9514870,2031149,5,145045
throw negative,10,JJ,1,75,74,5,145045
throwing,2,VBG,1,4436716,1455471,5,145045
throwing negative,10,JJ,1,1,1,5,145045
tidal effect,10,NN,1,3797,2263,5,145045
tidal effectblack,10,NN,1,1,1,5,145045
tightly,2,RB,1,3935874,1217189,5,145045
time-asymmetry,2,JJ,1,1,1,5,145045
time-direction parameter,10,JJ,1,1,1,5,145045
time-directionality,2,NN,1,1,1,5,145045
time-directionality remained,10,JJ,1,1,1,5,145045
time-related physical,10,JJ,1,1,1,5,145045
time-related propertiesconstraint,10,JJ,1,1,1,5,145045
time-related propertiestime,10,JJ,1,1,1,5,145045
time-reverse processes,10,NNS,1,1,1,5,145045
time-reversed processes,10,NNS,1,1,1,5,145045
time-reversed propagation,10,NN,1,1,1,5,145045
time-symmetric concept,10,JJ,1,1,1,5,145045
time-symmetric context,10,JJ,1,1,1,5,145045
time-symmetric evolution,10,JJ,1,1,1,5,145045
time-symmetric physical,10,JJ,1,1,1,5,145045
time-wasting,2,JJ,1,19067,17053,5,145045
time-wasting improvisation,10,NN,1,1,1,5,145045
timeblack hole,10,NN,1,1,1,5,145045
timegrand,2,VBP,1,1,1,5,145045
timegrand unification,10,NN,1,1,1,5,145045
timelocal,2,JJ,1,1,1,5,145045
timelocal causalitytime,10,NN,1,1,1,5,145045
timematter,2,NN,1,47,46,5,145045
timematter creation,10,NN,1,1,1,5,145045
timenegative energy,10,JJ,1,1,1,5,145045
timequantum,2,NN,1,1,1,5,145045
timequantum gravitation,10,NN,1,1,1,5,145045
